2601
 35200.000      0.000     -1.000    1.128080E+06    9.885360E+05    7.386220E+05    1.155959E+06    5.640000E+04
 36000.000      0.000     -1.000    1.171200E+06    1.128300E+06    8.681930E+05    1.152070E+06    5.860000E+04
 36800.000      0.000     -1.000    1.216460E+06    1.301780E+06    1.032690E+06    1.263094E+06    6.080000E+04
 37600.000      0.000     -1.000    1.263560E+06    1.527970E+06    1.251320E+06    1.242541E+06    6.320000E+04
 38400.000      0.000     -1.000    1.312120E+06    1.849310E+06    1.566730E+06    1.350961E+06    6.560000E+04
 39200.000      0.000     -1.000    1.361460E+06    2.400840E+06    2.114340E+06    1.402955E+06    6.810000E+04
 40000.000      0.000     -1.000    1.629520E+05    7.171790E+06    7.433210E+06    1.556230E+05    8.150000E+03
     0.000    800.000     -1.000    1.663930E+05   -2.401990E+06   -1.325040E+07    1.647708E+05    8.320000E+03
   800.000    800.000     -1.000    1.987630E+06   -2.124440E+06   -2.761970E+06    2.080093E+06    9.940000E+04
  1600.000    800.000     -1.000    1.681220E+06   -1.759720E+06   -1.896230E+06    1.666825E+06    8.410000E+04
  2400.000    800.000     -1.000    1.518440E+06   -1.485240E+06   -1.458980E+06    1.492706E+06    7.590000E+04
  3200.000    800.000     -1.000    1.408990E+06   -1.276850E+06   -1.177410E+06    1.428205E+06    7.040000E+04
  4000.000    800.000     -1.000    1.324720E+06   -1.111880E+06   -9.749650E+05    1.372148E+06    6.620000E+04
  4800.000    800.000     -1.000    1.254930E+06   -9.767810E+05   -8.203010E+05    1.291108E+06    6.270000E+04
  5600.000    800.000     -1.000    1.194820E+06   -8.633220E+05   -6.976180E+05    1.199409E+06    5.970000E+04
  6400.000    800.000     -1.000    1.141910E+06   -7.661820E+05   -5.978000E+05    1.169507E+06    5.710000E+04
  7200.000    800.000     -1.000    1.094800E+06   -6.817380E+05   -5.150690E+05    1.121045E+06    5.470000E+04
  8000.000    800.000     -1.000    1.052590E+06   -6.074090E+05   -4.455080E+05    1.046779E+06    5.260000E+04
  8800.000    800.000     -1.000    1.014700E+06   -5.412820E+05   -3.863200E+05    1.050256E+06    5.070000E+04
  9600.000    800.000     -1.000    9.806750E+05   -4.819020E+05   -3.354330E+05    9.801390E+05    4.900000E+04
 10400.000    800.000     -1.000    9.501660E+05   -4.281260E+05   -2.912660E+05    9.927484E+05    4.750000E+04
 11200.000    800.000     -1.000    9.228930E+05   -3.790430E+05   -2.525820E+05    9.503757E+05    4.610000E+04
 12000.000    800.000     -1.000    8.986200E+05   -3.339080E+05   -2.183980E+05    8.656447E+05    4.490000E+04
 12800.000    800.000     -1.000    8.771480E+05   -2.921050E+05   -1.879190E+05    8.541465E+05    4.390000E+04
 13600.000    800.000     -1.000    8.583070E+05   -2.531140E+05   -1.604920E+05    8.263542E+05    4.290000E+04
 14400.000    800.000     -1.000    8.419540E+05   -2.164900E+05   -1.355740E+05    8.448268E+05    4.210000E+04
 15200.000    800.000     -1.000    8.279700E+05   -1.818450E+05   -1.127060E+05    7.912658E+05    4.140000E+04
 16000.000    800.000     -1.000    8.162540E+05   -1.488360E+05   -9.149780E+04    8.136889E+05    4.080000E+04
 16800.000    800.000     -1.000    8.067300E+05   -1.171540E+05   -7.160620E+04    8.456699E+05    4.030000E+04
 17600.000    800.000     -1.000    7.993360E+05   -8.651330E+04   -5.272880E+04    8.139016E+05    4.000000E+04
 18400.000    800.000     -1.000    7.940270E+05   -5.664900E+04   -3.459120E+04    8.234775E+05    3.970000E+04
 19200.000    800.000     -1.000    7.907740E+05   -2.730710E+04   -1.693930E+04    7.904743E+05    3.950000E+04
 20000.000    800.000     -1.000    7.895640E+05    1.758670E+03    4.684840E+02    7.727986E+05    3.950000E+04
 20800.000    800.000     -1.000    7.903940E+05    3.079180E+04    1.786740E+04    7.653400E+05    3.950000E+04
 21600.000    800.000     -1.000    7.932770E+05    6.003710E+04    3.549330E+04    8.298644E+05    3.970000E+04
 22400.000    800.000     -1.000    7.982390E+05    8.974460E+04    5.358860E+04    8.186948E+05    3.990000E+04
 23200.000    800.000     -1.000    8.053170E+05    1.201740E+05    7.240920E+04    8.415847E+05    4.030000E+04
 24000.000    800.000     -1.000    8.145650E+05    1.516000E+05    9.223150E+04    8.285158E+05    4.070000E+04
 24800.000    800.000     -1.000    8.260500E+05    1.843150E+05    1.133610E+05    8.001165E+05    4.130000E+04
 25600.000    800.000     -1.000    8.398530E+05    2.186390E+05    1.361420E+05    8.222028E+05    4.200000E+04
 26400.000    800.000     -1.000    8.560740E+05    2.549270E+05    1.609710E+05    8.182533E+05    4.280000E+04
 27200.000    800.000     -1.000    8.748340E+05    2.935760E+05    1.883060E+05    8.349474E+05    4.370000E+04
 28000.000    800.000     -1.000    8.962730E+05    3.350410E+05    2.186950E+05    8.765155E+05    4.480000E+04
 28800.000    800.000     -1.000    9.205560E+05    3.798490E+05    2.527910E+05    8.902209E+05    4.600000E+04
 29600.000    800.000     -1.000    9.478790E+05    4.286240E+05    2.913920E+05    9.646660E+05    4.740000E+04
 30400.000    800.000     -1.000    9.784700E+05    4.821150E+05    3.354840E+05    1.017845E+06    4.890000E+04
 31200.000    800.000     -1.000    1.012610E+06    5.412380E+05    3.863020E+05    9.976221E+05    5.060000E+04
 32000.000    800.000     -1.000    1.050630E+06    6.071370E+05    4.454300E+05    1.008621E+06    5.250000E+04
 32800.000    800.000     -1.000    1.092980E+06    6.812700E+05    5.149400E+05    1.125005E+06    5.460000E+04
 33600.000    800.000     -1.000    1.140250E+06    7.655480E+05    5.976280E+05    1.136651E+06    5.700000E+04
 34400.000    800.000     -1.000    1.193310E+06    8.625510E+05    6.974100E+05    1.215666E+06    5.970000E+04
 35200.000    800.000     -1.000    1.253590E+06    9.759020E+05    8.200640E+05    1.276541E+06    6.270000E+04
 36000.000    800.000     -1.000    1.323520E+06    1.110920E+06    9.747070E+05    1.313122E+06    6.620000E+04
 36800.000    800.000     -1.000    1.407950E+06    1.275830E+06    1.177140E+06    1.430385E+06    7.040000E+04
 37600.000    800.000     -1.000    1.517550E+06    1.484180E+06    1.458700E+06    1.537798E+06    7.590000E+04
 38400.000    800.000     -1.000    1.680460E+06    1.758640E+06    1.895940E+06    1.684686E+06    8.400000E+04
 39200.000    800.000     -1.000    1.986990E+06    2.123360E+06    2.761680E+06    1.925648E+06    9.930000E+04
 40000.000    800.000     -1.000    1.658740E+05    2.400910E+06    1.325010E+07    1.660715E+05    8.290000E+03
     0.000   1600.000     -1.000    1.692410E+05   -1.850690E+06   -1.374810E+07    1.734438E+05    8.460000E+03
   800.000   1600.000     -1.000    2.244660E+06   -1.759980E+06   -3.155630E+06    2.226664E+06    1.120000E+05
  1600.000   1600.000     -1.000    1.936700E+06   -1.572720E+06   -2.161210E+06    1.982693E+06    9.680000E+04
  2400.000   1600.000     -1.000    1.728280E+06   -1.380840E+06   -1.642940E+06    1.760507E+06    8.640000E+04
  3200.000   1600.000     -1.000    1.579560E+06   -1.212190E+06   -1.311190E+06    1.651545E+06    7.900000E+04
  4000.000   1600.000     -1.000    1.465720E+06   -1.068440E+06   -1.075870E+06    1.437564E+06    7.330000E+04
  4800.000   1600.000     -1.000    1.373710E+06   -9.457800E+05   -8.984970E+05    1.352047E+06    6.870000E+04
  5600.000   1600.000     -1.000    1.296540E+06   -8.401590E+05   -7.594500E+05    1.281893E+06    6.480000E+04
  6400.000   1600.000     -1.000    1.230250E+06   -7.482500E+05   -6.474470E+05    1.171958E+06    6.150000E+04
  7200.000   1600.000     -1.000    1.172430E+06   -6.674590E+05   -5.554100E+05    1.188087E+06    5.860000E+04
  8000.000   1600.000     -1.000    1.121520E+06   -5.957770E+05   -4.785920E+05    1.128838E+06    5.610000E+04
  8800.000   1600.000     -1.000    1.076470E+06   -5.316300E+05   -4.136490E+05    1.061993E+06    5.380000E+04
  9600.000   1600.000     -1.000    1.036480E+06   -4.737710E+05   -3.581310E+05    1.028339E+06    5.180000E+04
 10400.000   1600.000     -1.000    1.000980E+06   -4.211950E+05   -3.101880E+05    9.971963E+05    5.000000E+04
 11200.000   1600.000     -1.000    9.694940E+05   -3.730800E+05   -2.683880E+05    9.515040E+05    4.850000E+04
 12000.000   1600.000     -1.000    9.416630E+05   -3.287450E+05   -2.316040E+05    9.158296E+05    4.710000E+04
 12800.000   1600.000     -1.000    9.171790E+05   -2.876220E+05   -1.989300E+05    8.819535E+05    4.590000E+04
 13600.000   1600.000     -1.000    8.957920E+05   -2.492220E+05   -1.696300E+05    8.630030E+05    4.480000E+04
 14400.000   1600.000     -1.000    8.772970E+05   -2.131270E+05   -1.430930E+05    9.164704E+05    4.390000E+04
 15200.000   1600.000     -1.000    8.615260E+05   -1.789670E+05   -1.188110E+05    8.608741E+05    4.310000E+04
 16000.000   1600.000     -1.000    8.483440E+05   -1.464150E+05   -9.634750E+04    8.694011E+05    4.240000E+04
 16800.000   1600.000     -1.000    8.376440E+05   -1.151710E+05   -7.532630E+04    8.218071E+05    4.190000E+04
 17600.000   1600.000     -1.000    8.293460E+05   -8.496070E+04   -5.541450E+04    7.885177E+05    4.150000E+04
 18400.000   1600.000     -1.000    8.233890E+05   -5.552300E+04   -3.631160E+04    8.329092E+05    4.120000E+04
 19200.000   1600.000     -1.000    8.197360E+05   -2.660920E+04   -1.774010E+04    8.080608E+05    4.100000E+04
 20000.000   1600.000     -1.000    8.183680E+05    2.023700E+03    5.634830E+02    8.305477E+05    4.090000E+04
 20800.000   1600.000     -1.000    8.192830E+05    3.061670E+04    1.885580E+04    8.476283E+05    4.100000E+04
 21600.000   1600.000     -1.000    8.224980E+05    5.941240E+04    3.739400E+04    7.897094E+05    4.110000E+04
 22400.000   1600.000     -1.000    8.280440E+05    8.865870E+04    5.644290E+04    8.353558E+05    4.140000E+04
 23200.000   1600.000     -1.000    8.359720E+05    1.186130E+05    7.628230E+04    8.428589E+05    4.180000E+04
 24000.000   1600.000     -1.000    8.463500E+05    1.495440E+05    9.721570E+04    8.481954E+05    4.230000E+04
 24800.000   1600.000     -1.000    8.592660E+05    1.817410E+05    1.195790E+05    8.553649E+05    4.300000E+04
 25600.000   1600.000     -1.000    8.748330E+05    2.155160E+05    1.437530E+05    9.156616E+05    4.370000E+04
 26400.000   1600.000     -1.000    8.931860E+05    2.512080E+05    1.701770E+05    8.648101E+05    4.470000E+04
 27200.000   1600.000     -1.000    9.144920E+05    2.892010E+05    1.993640E+05    9.199234E+05    4.570000E+04
 28000.000   1600.000     -1.000    9.389530E+05    3.299260E+05    2.319260E+05    9.508284E+05    4.690000E+04
 28800.000   1600.000     -1.000    9.668130E+05    3.738780E+05    2.686030E+05    9.213854E+05    4.830000E+04
 29600.000   1600.000     -1.000    9.983690E+05    4.216370E+05    3.103040E+05    1.012573E+06    4.990000E+04
 30400.000   1600.000     -1.000    1.033980E+06    4.738880E+05    3.581560E+05    1.068945E+06    5.170000E+04
 31200.000   1600.000     -1.000    1.074110E+06    5.314560E+05    4.135940E+05    1.062846E+06    5.370000E+04
 32000.000   1600.000     -1.000    1.119330E+06    5.953490E+05    4.784670E+05    1.112317E+06    5.600000E+04
 32800.000   1600.000     -1.000    1.170420E+06    6.668150E+05    5.552260E+05    1.121834E+06    5.850000E+04
 33600.000   1600.000     -1.000    1.228420E+06    7.474270E+05    6.472140E+05    1.238417E+06    6.140000E+04
 34400.000   1600.000     -1.000    1.294910E+06    8.391930E+05    7.591780E+05    1.343039E+06    6.470000E+04
 35200.000   1600.000     -1.000    1.372260E+06    9.447040E+05    8.981960E+05    1.332040E+06    6.860000E+04
 36000.000   1600.000     -1.000    1.464460E+06    1.067280E+06    1.075550E+06    1.405092E+06    7.320000E+04
 36800.000   1600.000     -1.000    1.578470E+06    1.210980E+06    1.310850E+06    1.529214E+06    7.890000E+04
 37600.000   1600.000     -1.000    1.727360E+06    1.379600E+06    1.642590E+06    1.756351E+06    8.640000E+04
 38400.000   1600.000     -1.000    1.935930E+06    1.571470E+06    2.160860E+06    1.980925E+06    9.680000E+04
 39200.000   1600.000     -1.000    2.244040E+06    1.758730E+06    3.155280E+06    2.273439E+06    1.120000E+05
 40000.000   1600.000     -1.000    1.687420E+05    1.849470E+06    1.374780E+07    1.682055E+05    8.440000E+03
     0.000   2400.000     -1.000    1.720150E+05   -1.529630E+06   -1.401740E+07    1.688218E+05    8.600000E+03
   800.000   2400.000     -1.000    2.358650E+06   -1.485820E+06   -3.400560E+06    2.392017E+06    1.180000E+05
  1600.000   2400.000     -1.000    2.093240E+06   -1.381170E+06   -2.357560E+06    2.106224E+06    1.050000E+05
  2400.000   2400.000     -1.000    1.883320E+06   -1.252980E+06   -1.794310E+06    1.914155E+06    9.420000E+04
  3200.000   2400.000     -1.000    1.719240E+06   -1.125010E+06   -1.428010E+06    1.654747E+06    8.600000E+04
  4000.000   2400.000     -1.000    1.588260E+06   -1.006740E+06   -1.167160E+06    1.615900E+06    7.940000E+04
  4800.000   2400.000     -1.000    1.480790E+06   -9.004760E+05   -9.708540E+05    1.507490E+06    7.400000E+04
  5600.000   2400.000     -1.000    1.390470E+06   -8.058100E+05   -8.175370E+05    1.450277E+06    6.950000E+04
  6400.000   2400.000     -1.000    1.313170E+06   -7.214940E+05   -6.945870E+05    1.356350E+06    6.570000E+04
  7200.000   2400.000     -1.000    1.246160E+06   -6.461400E+05   -5.940120E+05    1.206046E+06    6.230000E+04
  8000.000   2400.000     -1.000    1.187560E+06   -5.784650E+05   -5.104350E+05    1.240910E+06    5.940000E+04
  8800.000   2400.000     -1.000    1.136030E+06   -5.173460E+05   -4.400700E+05    1.101906E+06    5.680000E+04
  9600.000   2400.000     -1.000    1.090570E+06   -4.618280E+05   -3.801490E+05    1.059781E+06    5.450000E+04
 10400.000   2400.000     -1.000    1.050420E+06   -4.110990E+05   -3.285890E+05    9.987942E+05    5.250000E+04
 11200.000   2400.000     -1.000    1.014980E+06   -3.644730E+05   -2.837880E+05    9.947440E+05    5.070000E+04
 12000.000   2400.000     -1.000    9.837750E+05   -3.213650E+05   -2.444860E+05    9.615880E+05    4.920000E+04
 12800.000   2400.000     -1.000    9.564140E+05   -2.812720E+05   -2.096790E+05    9.646821E+05    4.780000E+04
 13600.000   2400.000     -1.000    9.325810E+05   -2.437600E+05   -1.785520E+05    9.229337E+05    4.660000E+04
 14400.000   2400.000     -1.000    9.120150E+05   -2.084480E+05   -1.504340E+05    8.834145E+05    4.560000E+04
 15200.000   2400.000     -1.000    8.945070E+05   -1.749970E+05   -1.247660E+05    8.849194E+05    4.470000E+04
 16000.000   2400.000     -1.000    8.798920E+05   -1.431010E+05   -1.010720E+05    8.495000E+05    4.400000E+04
 16800.000   2400.000     -1.000    8.680370E+05   -1.124800E+05   -7.894340E+04    8.968823E+05    4.340000E+04
 17600.000   2400.000     -1.000    8.588440E+05   -8.287080E+04   -5.801750E+04    8.287632E+05    4.290000E+04
 18400.000   2400.000     -1.000    8.522420E+05   -5.402490E+04   -3.796910E+04    8.675437E+05    4.260000E+04
 19200.000   2400.000     -1.000    8.481870E+05   -2.570090E+04   -1.849760E+04    8.693993E+05    4.240000E+04
 20000.000   2400.000     -1.000    8.466550E+05    2.337980E+03    6.818350E+02    8.055829E+05    4.230000E+04
 20800.000   2400.000     -1.000    8.476460E+05    3.032780E+04    1.984670E+04    8.173212E+05    4.240000E+04
 21600.000   2400.000     -1.000    8.511790E+05    5.850670E+04    3.927530E+04    8.112294E+05    4.260000E+04
 22400.000   2400.000     -1.000    8.572920E+05    8.711790E+04    5.925440E+04    8.837562E+05    4.290000E+04
 23200.000   2400.000     -1.000    8.660470E+05    1.164130E+05    8.008750E+04    8.268277E+05    4.330000E+04
 24000.000   2400.000     -1.000    8.775260E+05    1.466530E+05    1.021040E+05    8.921089E+05    4.390000E+04
 24800.000   2400.000     -1.000    8.918370E+05    1.781180E+05    1.256700E+05    8.879158E+05    4.460000E+04
 25600.000   2400.000     -1.000    9.091160E+05    2.111030E+05    1.512020E+05    9.366619E+05    4.550000E+04
 26400.000   2400.000     -1.000    9.295300E+05    2.459320E+05    1.791770E+05    9.163715E+05    4.650000E+04
 27200.000   2400.000     -1.000    9.532870E+05    2.829590E+05    2.101630E+05    9.080377E+05    4.770000E+04
 28000.000   2400.000     -1.000    9.806400E+05    3.225800E+05    2.448320E+05    9.530436E+05    4.900000E+04
 28800.000   2400.000     -1.000    1.011900E+06    3.652410E+05    2.840030E+05    1.033242E+06    5.060000E+04
 29600.000   2400.000     -1.000    1.047440E+06    4.114540E+05    3.286830E+05    1.052564E+06    5.240000E+04
 30400.000   2400.000     -1.000    1.087740E+06    4.618110E+05    3.801350E+05    1.127953E+06    5.440000E+04
 31200.000   2400.000     -1.000    1.133390E+06    5.170020E+05    4.399620E+05    1.160459E+06    5.670000E+04
 32000.000   2400.000     -1.000    1.185130E+06    5.778390E+05    5.102460E+05    1.138108E+06    5.930000E+04
 32800.000   2400.000     -1.000    1.243950E+06    6.452800E+05    5.937550E+05    1.302594E+06    6.220000E+04
 33600.000   2400.000     -1.000    1.311180E+06    7.204430E+05    6.942760E+05    1.342480E+06    6.560000E+04
 34400.000   2400.000     -1.000    1.388710E+06    8.046110E+05    8.171840E+05    1.321199E+06    6.940000E+04
 35200.000   2400.000     -1.000    1.479250E+06    8.991660E+05    9.704700E+05    1.505747E+06    7.400000E+04
 36000.000   2400.000     -1.000    1.586940E+06    1.005350E+06    1.166760E+06    1.584639E+06    7.930000E+04
 36800.000   2400.000     -1.000    1.718120E+06    1.123580E+06    1.427590E+06    1.638179E+06    8.590000E+04
 37600.000   2400.000     -1.000    1.882380E+06    1.251530E+06    1.793890E+06    1.809803E+06    9.410000E+04
 38400.000   2400.000     -1.000    2.092480E+06    1.379720E+06    2.357140E+06    2.003890E+06    1.050000E+05
 39200.000   2400.000     -1.000    2.358050E+06    1.484390E+06    3.400140E+06    2.383476E+06    1.180000E+05
 40000.000   2400.000     -1.000    1.715480E+05    1.528240E+06    1.401700E+07    1.669757E+05    8.580000E+03
     0.000   3200.000     -1.000    1.747020E+05   -1.303760E+06   -1.419350E+07    1.684479E+05    8.740000E+03
   800.000   3200.000     -1.000    2.420790E+06   -1.277810E+06   -3.567710E+06    2.428094E+06    1.210000E+05
  1600.000   3200.000     -1.000    2.191660E+06   -1.212920E+06   -2.503200E+06    2.285967E+06    1.100000E+05
  2400.000   3200.000     -1.000    1.994200E+06   -1.125430E+06   -1.915270E+06    2.017513E+06    9.970000E+04
  3200.000   3200.000     -1.000    1.828750E+06   -1.029920E+06   -1.526550E+06    1.863476E+06    9.140000E+04
  4000.000   3200.000     -1.000    1.690490E+06   -9.353440E+05   -1.247120E+06    1.645595E+06    8.450000E+04
  4800.000   3200.000     -1.000    1.573970E+06   -8.459820E+05   -1.035920E+06    1.527828E+06    7.870000E+04
  5600.000   3200.000     -1.000    1.474640E+06   -7.634330E+05   -8.707610E+05    1.406418E+06    7.370000E+04
  6400.000   3200.000     -1.000    1.389070E+06   -6.879330E+05   -7.383830E+05    1.411763E+06    6.950000E+04
  7200.000   3200.000     -1.000    1.314720E+06   -6.191160E+05   -6.302520E+05    1.315674E+06    6.570000E+04
  8000.000   3200.000     -1.000    1.249690E+06   -5.563800E+05   -5.405700E+05    1.247915E+06    6.250000E+04
  8800.000   3200.000     -1.000    1.192580E+06   -4.990610E+05   -4.652280E+05    1.235715E+06    5.960000E+04
  9600.000   3200.000     -1.000    1.142290E+06   -4.465180E+05   -4.012140E+05    1.195465E+06    5.710000E+04
 10400.000   3200.000     -1.000    1.097960E+06   -3.981600E+05   -3.462590E+05    1.126473E+06    5.490000E+04
 11200.000   3200.000     -1.000    1.058920E+06   -3.534560E+05   -2.986150E+05    1.032095E+06    5.290000E+04
 12000.000   3200.000     -1.000    1.024600E+06   -3.119340E+05   -2.569130E+05    1.042660E+06    5.120000E+04
 12800.000   3200.000     -1.000    9.945540E+05   -2.731770E+05   -2.200600E+05    1.020343E+06    4.970000E+04
 13600.000   3200.000     -1.000    9.684150E+05   -2.368140E+05   -1.871720E+05    9.767618E+05    4.840000E+04
 14400.000   3200.000     -1.000    9.458820E+05   -2.025130E+05   -1.575250E+05    9.763809E+05    4.730000E+04
 15200.000   3200.000     -1.000    9.267120E+05   -1.699720E+05   -1.305130E+05    9.662673E+05    4.630000E+04
 16000.000   3200.000     -1.000    9.107120E+05   -1.389170E+05   -1.056240E+05    9.232404E+05    4.550000E+04
 16800.000   3200.000     -1.000    8.977340E+05   -1.090900E+05   -8.241870E+04    8.545474E+05    4.490000E+04
 17600.000   3200.000     -1.000    8.876650E+05   -8.024640E+04   -6.050740E+04    8.596450E+05    4.440000E+04
 18400.000   3200.000     -1.000    8.804260E+05   -5.215150E+04   -3.954100E+04    8.387590E+05    4.400000E+04
 19200.000   3200.000     -1.000    8.759680E+05   -2.457480E+04   -1.919690E+04    9.140725E+05    4.380000E+04
 20000.000   3200.000     -1.000    8.742650E+05    2.712160E+03    8.302770E+02    8.729070E+05    4.370000E+04
 20800.000   3200.000     -1.000    8.753180E+05    2.993850E+04    2.083870E+04    9.011211E+05    4.380000E+04
 21600.000   3200.000     -1.000    8.791500E+05    5.733610E+04    4.112710E+04    8.753552E+05    4.400000E+04
 22400.000   3200.000     -1.000    8.858060E+05    8.514160E+04    6.200370E+04    8.852931E+05    4.430000E+04
 23200.000   3200.000     -1.000    8.953560E+05    1.135980E+05    8.379520E+04    8.887048E+05    4.480000E+04
 24000.000   3200.000     -1.000    9.078940E+05    1.429590E+05    1.068560E+05    9.434628E+05    4.540000E+04
 24800.000   3200.000     -1.000    9.235430E+05    1.734880E+05    1.315820E+05    9.581098E+05    4.620000E+04
 25600.000   3200.000     -1.000    9.424570E+05    2.054630E+05    1.584190E+05    9.550058E+05    4.710000E+04
 26400.000   3200.000     -1.000    9.648310E+05    2.391820E+05    1.878870E+05    9.447895E+05    4.820000E+04
 27200.000   3200.000     -1.000    9.909020E+05    2.749660E+05    2.205960E+05    9.702594E+05    4.950000E+04
 28000.000   3200.000     -1.000    1.020960E+06    3.131640E+05    2.572780E+05    9.949766E+05    5.100000E+04
 28800.000   3200.000     -1.000    1.055370E+06    3.541630E+05    2.988200E+05    1.076936E+06    5.280000E+04
 29600.000   3200.000     -1.000    1.094570E+06    3.983890E+05    3.463170E+05    1.124628E+06    5.470000E+04
 30400.000   3200.000     -1.000    1.139090E+06    4.463220E+05    4.011430E+05    1.175843E+06    5.700000E+04
 31200.000   3200.000     -1.000    1.189610E+06    4.984970E+05    4.650450E+05    1.226035E+06    5.950000E+04
 32000.000   3200.000     -1.000    1.246980E+06    5.555060E+05    5.402940E+05    1.216276E+06    6.230000E+04
 32800.000   3200.000     -1.000    1.312280E+06    6.179890E+05    6.299000E+05    1.351714E+06    6.560000E+04
 33600.000   3200.000     -1.000    1.386910E+06    6.866050E+05    7.379720E+05    1.404899E+06    6.930000E+04
