        3876
  9600.000   200.000  -100.000   0.192685E-05   0.111528E-05   0.963424E-07
  9800.000   200.000  -100.000   0.191977E-05   0.110771E-05   0.959884E-07
 10000.000   200.000  -100.000   0.191193E-05   0.109945E-05   0.955967E-07
 10200.000   200.000  -100.000   0.190331E-05   0.109048E-05   0.951656E-07
 10400.000   200.000  -100.000   0.189386E-05   0.108082E-05   0.946932E-07
 10600.000   200.000  -100.000   0.188355E-05   0.107046E-05   0.941774E-07
 10800.000   200.000  -100.000   0.187231E-05   0.105941E-05   0.936157E-07
 11000.000   200.000  -100.000   0.186010E-05   0.104766E-05   0.930052E-07
 11200.000   200.000  -100.000   0.184685E-05   0.103522E-05   0.923424E-07
 11400.000   200.000  -100.000   0.183247E-05   0.102210E-05   0.916236E-07
 11600.000   200.000  -100.000   0.181689E-05   0.100830E-05   0.908443E-07
 11800.000   200.000  -100.000   0.179999E-05   0.993839E-06   0.899995E-07
 12000.000   200.000  -100.000   0.178166E-05   0.978720E-06   0.890832E-07
 12200.000   200.000  -100.000   0.176178E-05   0.962962E-06   0.880888E-07
 12400.000   200.000  -100.000   0.174017E-05   0.946580E-06   0.870084E-07
 12600.000   200.000  -100.000   0.171666E-05   0.929595E-06   0.858329E-07
 12800.000   200.000  -100.000   0.169103E-05   0.912032E-06   0.845515E-07
 13000.000   200.000  -100.000   0.166303E-05   0.893920E-06   0.831515E-07
 13200.000   200.000  -100.000   0.163235E-05   0.875293E-06   0.816175E-07
 13400.000   200.000  -100.000   0.159861E-05   0.856189E-06   0.799304E-07
 13600.000   200.000  -100.000   0.156132E-05   0.836658E-06   0.780662E-07
 13800.000   200.000  -100.000   0.151987E-05   0.816756E-06   0.759937E-07
 14000.000   200.000  -100.000   0.147340E-05   0.796559E-06   0.736702E-07
 14200.000   200.000  -100.000   0.142069E-05   0.776179E-06   0.710345E-07
 14400.000   200.000  -100.000   0.135981E-05   0.755821E-06   0.679905E-07
 14600.000   200.000  -100.000   0.128736E-05   0.736014E-06   0.643682E-07
 14800.000   200.000  -100.000   0.119607E-05   0.719142E-06   0.598034E-07
 15000.000   200.000  -100.000   0.106967E-05   0.724743E-06   0.534834E-07
     0.000   400.000  -100.000   0.114389E-05   0.739569E-06   0.571945E-07
   200.000   400.000  -100.000   0.128554E-05   0.732980E-06   0.642772E-07
   400.000   400.000  -100.000   0.138817E-05   0.749807E-06   0.694085E-07
   600.000   400.000  -100.000   0.146866E-05   0.769988E-06   0.734331E-07
   800.000   400.000  -100.000   0.153550E-05   0.790860E-06   0.767749E-07
  1000.000   400.000  -100.000   0.159281E-05   0.811800E-06   0.796404E-07
  1200.000   400.000  -100.000   0.164294E-05   0.832571E-06   0.821470E-07
  1400.000   400.000  -100.000   0.168738E-05   0.853046E-06   0.843690E-07
  1600.000   400.000  -100.000   0.172715E-05   0.873143E-06   0.863576E-07
  1800.000   400.000  -100.000   0.176299E-05   0.892801E-06   0.881496E-07
  2000.000   400.000  -100.000   0.179547E-05   0.911971E-06   0.897733E-07
  2200.000   400.000  -100.000   0.182501E-05   0.930611E-06   0.912504E-07
  2400.000   400.000  -100.000   0.185198E-05   0.948687E-06   0.925988E-07
  2600.000   400.000  -100.000   0.187666E-05   0.966170E-06   0.938330E-07
  2800.000   400.000  -100.000   0.189930E-05   0.983036E-06   0.949650E-07
  3000.000   400.000  -100.000   0.192010E-05   0.999266E-06   0.960052E-07
  3200.000   400.000  -100.000   0.193925E-05   0.101484E-05   0.969623E-07
  3400.000   400.000  -100.000   0.195687E-05   0.102975E-05   0.978437E-07
  3600.000   400.000  -100.000   0.197312E-05   0.104398E-05   0.986561E-07
  3800.000   400.000  -100.000   0.198810E-05   0.105753E-05   0.994050E-07
  4000.000   400.000  -100.000   0.200191E-05   0.107038E-05   0.100095E-06
  4200.000   400.000  -100.000   0.201463E-05   0.108253E-05   0.100732E-06
  4400.000   400.000  -100.000   0.202634E-05   0.109398E-05   0.101317E-06
  4600.000   400.000  -100.000   0.203711E-05   0.110472E-05   0.101855E-06
  4800.000   400.000  -100.000   0.204698E-05   0.111476E-05   0.102349E-06
  5000.000   400.000  -100.000   0.205601E-05   0.112409E-05   0.102800E-06
  5200.000   400.000  -100.000   0.206423E-05   0.113271E-05   0.103212E-06
  5400.000   400.000  -100.000   0.207169E-05   0.114062E-05   0.103584E-06
  5600.000   400.000  -100.000   0.207840E-05   0.114783E-05   0.103920E-06
  5800.000   400.000  -100.000   0.208440E-05   0.115432E-05   0.104220E-06
  6000.000   400.000  -100.000   0.208970E-05   0.116011E-05   0.104485E-06
  6200.000   400.000  -100.000   0.209431E-05   0.116519E-05   0.104716E-06
  6400.000   400.000  -100.000   0.209826E-05   0.116956E-05   0.104913E-06
  6600.000   400.000  -100.000   0.210155E-05   0.117322E-05   0.105077E-06
  6800.000   400.000  -100.000   0.210419E-05   0.117618E-05   0.105209E-06
  7000.000   400.000  -100.000   0.210618E-05   0.117842E-05   0.105309E-06
  7200.000   400.000  -100.000   0.210754E-05   0.117995E-05   0.105377E-06
  7400.000   400.000  -100.000   0.210826E-05   0.118076E-05   0.105413E-06
  7600.000   400.000  -100.000   0.210834E-05   0.118086E-05   0.105417E-06
  7800.000   400.000  -100.000   0.210779E-05   0.118024E-05   0.105389E-06
  8000.000   400.000  -100.000   0.210659E-05   0.117891E-05   0.105330E-06
  8200.000   400.000  -100.000   0.210475E-05   0.117686E-05   0.105238E-06
  8400.000   400.000  -100.000   0.210226E-05   0.117408E-05   0.105113E-06
  8600.000   400.000  -100.000   0.209912E-05   0.117059E-05   0.104956E-06
  8800.000   400.000  -100.000   0.209530E-05   0.116638E-05   0.104765E-06
  9000.000   400.000  -100.000   0.209080E-05   0.116145E-05   0.104540E-06
  9200.000   400.000  -100.000   0.208560E-05   0.115580E-05   0.104280E-06
  9400.000   400.000  -100.000   0.207969E-05   0.114942E-05   0.103985E-06
  9600.000   400.000  -100.000   0.207304E-05   0.114233E-05   0.103652E-06
  9800.000   400.000  -100.000   0.206564E-05   0.113451E-05   0.103282E-06
 10000.000   400.000  -100.000   0.205744E-05   0.112597E-05   0.102872E-06
 10200.000   400.000  -100.000   0.204843E-05   0.111671E-05   0.102421E-06
 10400.000   400.000  -100.000   0.203855E-05   0.110672E-05   0.101928E-06
 10600.000   400.000  -100.000   0.202777E-05   0.109601E-05   0.101389E-06
 10800.000   400.000  -100.000   0.201603E-05   0.108458E-05   0.100801E-06
 11000.000   400.000  -100.000   0.200326E-05   0.107243E-05   0.100163E-06
 11200.000   400.000  -100.000   0.198941E-05   0.105958E-05   0.994703E-07
 11400.000   400.000  -100.000   0.197437E-05   0.104601E-05   0.987185E-07
 11600.000   400.000  -100.000   0.195806E-05   0.103175E-05   0.979030E-07
 11800.000   400.000  -100.000   0.194036E-05   0.101679E-05   0.970182E-07
 12000.000   400.000  -100.000   0.192116E-05   0.100116E-05   0.960578E-07
 12200.000   400.000  -100.000   0.190028E-05   0.984869E-06   0.950142E-07
 12400.000   400.000  -100.000   0.187758E-05   0.967933E-06   0.938788E-07
 12600.000   400.000  -100.000   0.185283E-05   0.950374E-06   0.926413E-07
 12800.000   400.000  -100.000   0.182579E-05   0.932219E-06   0.912897E-07
 13000.000   400.000  -100.000   0.179619E-05   0.913497E-06   0.898094E-07
 13200.000   400.000  -100.000   0.176366E-05   0.894244E-06   0.881829E-07
 13400.000   400.000  -100.000   0.172776E-05   0.874502E-06   0.863881E-07
 13600.000   400.000  -100.000   0.168794E-05   0.854321E-06   0.843970E-07
 13800.000   400.000  -100.000   0.164345E-05   0.833763E-06   0.821725E-07
 14000.000   400.000  -100.000   0.159327E-05   0.812912E-06   0.796637E-07
 14200.000   400.000  -100.000   0.153592E-05   0.791894E-06   0.767961E-07
 14400.000   400.000  -100.000   0.146905E-05   0.770947E-06   0.734524E-07
 14600.000   400.000  -100.000   0.138852E-05   0.750695E-06   0.694260E-07
 14800.000   400.000  -100.000   0.128586E-05   0.733800E-06   0.642932E-07
 15000.000   400.000  -100.000   0.114418E-05   0.740325E-06   0.572090E-07
     0.000   600.000  -100.000   0.120532E-05   0.756595E-06   0.602658E-07
   200.000   600.000  -100.000   0.135631E-05   0.750306E-06   0.678154E-07
   400.000   600.000  -100.000   0.146701E-05   0.767563E-06   0.733503E-07
   600.000   600.000  -100.000   0.155401E-05   0.788287E-06   0.777004E-07
   800.000   600.000  -100.000   0.162604E-05   0.809764E-06   0.813018E-07
  1000.000   600.000  -100.000   0.168753E-05   0.831335E-06   0.843767E-07
  1200.000   600.000  -100.000   0.174110E-05   0.852745E-06   0.870550E-07
  1400.000   600.000  -100.000   0.178840E-05   0.873859E-06   0.894200E-07
  1600.000   600.000  -100.000   0.183059E-05   0.894588E-06   0.915293E-07
  1800.000   600.000  -100.000   0.186849E-05   0.914867E-06   0.934245E-07
  2000.000   600.000  -100.000   0.190274E-05   0.934644E-06   0.951371E-07
  2200.000   600.000  -100.000   0.193384E-05   0.953877E-06   0.966918E-07
  2400.000   600.000  -100.000   0.196216E-05   0.972530E-06   0.981081E-07
  2600.000   600.000  -100.000   0.198805E-05   0.990573E-06   0.994024E-07
  2800.000   600.000  -100.000   0.201176E-05   0.100798E-05   0.100588E-06
  3000.000   600.000  -100.000   0.203352E-05   0.102473E-05   0.101676E-06
  3200.000   600.000  -100.000   0.205352E-05   0.104081E-05   0.102676E-06
  3400.000   600.000  -100.000   0.207192E-05   0.105621E-05   0.103596E-06
  3600.000   600.000  -100.000   0.208888E-05   0.107090E-05   0.104444E-06
  3800.000   600.000  -100.000   0.210451E-05   0.108488E-05   0.105225E-06
  4000.000   600.000  -100.000   0.211891E-05   0.109815E-05   0.105945E-06
  4200.000   600.000  -100.000   0.213218E-05   0.111070E-05   0.106609E-06
  4400.000   600.000  -100.000   0.214440E-05   0.112253E-05   0.107220E-06
  4600.000   600.000  -100.000   0.215563E-05   0.113363E-05   0.107782E-06
  4800.000   600.000  -100.000   0.216594E-05   0.114399E-05   0.108297E-06
  5000.000   600.000  -100.000   0.217538E-05   0.115363E-05   0.108769E-06
  5200.000   600.000  -100.000   0.218398E-05   0.116253E-05   0.109199E-06
  5400.000   600.000  -100.000   0.219178E-05   0.117070E-05   0.109589E-06
  5600.000   600.000  -100.000   0.219881E-05   0.117814E-05   0.109940E-06
  5800.000   600.000  -100.000   0.220509E-05   0.118485E-05   0.110255E-06
  6000.000   600.000  -100.000   0.221065E-05   0.119083E-05   0.110532E-06
  6200.000   600.000  -100.000   0.221550E-05   0.119608E-05   0.110775E-06
  6400.000   600.000  -100.000   0.221964E-05   0.120060E-05   0.110982E-06
  6600.000   600.000  -100.000   0.222310E-05   0.120439E-05   0.111155E-06
  6800.000   600.000  -100.000   0.222588E-05   0.120744E-05   0.111294E-06
  7000.000   600.000  -100.000   0.222799E-05   0.120976E-05   0.111399E-06
  7200.000   600.000  -100.000   0.222942E-05   0.121135E-05   0.111471E-06
  7400.000   600.000  -100.000   0.223019E-05   0.121220E-05   0.111509E-06
  7600.000   600.000  -100.000   0.223028E-05   0.121231E-05   0.111514E-06
  7800.000   600.000  -100.000   0.222971E-05   0.121168E-05   0.111486E-06
  8000.000   600.000  -100.000   0.222847E-05   0.121031E-05   0.111423E-06
  8200.000   600.000  -100.000   0.222655E-05   0.120819E-05   0.111328E-06
  8400.000   600.000  -100.000   0.222395E-05   0.120534E-05   0.111197E-06
  8600.000   600.000  -100.000   0.222066E-05   0.120174E-05   0.111033E-06
  8800.000   600.000  -100.000   0.221666E-05   0.119740E-05   0.110833E-06
  9000.000   600.000  -100.000   0.221195E-05   0.119231E-05   0.110598E-06
  9200.000   600.000  -100.000   0.220651E-05   0.118648E-05   0.110326E-06
  9400.000   600.000  -100.000   0.220033E-05   0.117990E-05   0.110016E-06
  9600.000   600.000  -100.000   0.219338E-05   0.117258E-05   0.109669E-06
  9800.000   600.000  -100.000   0.218563E-05   0.116452E-05   0.109282E-06
 10000.000   600.000  -100.000   0.217707E-05   0.115570E-05   0.108853E-06
 10200.000   600.000  -100.000   0.216764E-05   0.114615E-05   0.108382E-06
 10400.000   600.000  -100.000   0.215733E-05   0.113584E-05   0.107866E-06
 10600.000   600.000  -100.000   0.214607E-05   0.112479E-05   0.107303E-06
 10800.000   600.000  -100.000   0.213381E-05   0.111299E-05   0.106690E-06
 11000.000   600.000  -100.000   0.212048E-05   0.110045E-05   0.106024E-06
 11200.000   600.000  -100.000   0.210601E-05   0.108717E-05   0.105301E-06
 11400.000   600.000  -100.000   0.209032E-05   0.107317E-05   0.104516E-06
 11600.000   600.000  -100.000   0.207328E-05   0.105844E-05   0.103664E-06
 11800.000   600.000  -100.000   0.205479E-05   0.104300E-05   0.102740E-06
 12000.000   600.000  -100.000   0.203471E-05   0.102686E-05   0.101736E-06
 12200.000   600.000  -100.000   0.201287E-05   0.101003E-05   0.100643E-06
 12400.000   600.000  -100.000   0.198908E-05   0.992545E-06   0.994540E-07
 12600.000   600.000  -100.000   0.196312E-05   0.974417E-06   0.981559E-07
 12800.000   600.000  -100.000   0.193471E-05   0.955674E-06   0.967357E-07
 13000.000   600.000  -100.000   0.190355E-05   0.936347E-06   0.951775E-07
 13200.000   600.000  -100.000   0.186923E-05   0.916474E-06   0.934615E-07
 13400.000   600.000  -100.000   0.183126E-05   0.896099E-06   0.915631E-07
 13600.000   600.000  -100.000   0.178902E-05   0.875274E-06   0.894508E-07
 13800.000   600.000  -100.000   0.174166E-05   0.854066E-06   0.870830E-07
 14000.000   600.000  -100.000   0.168804E-05   0.832564E-06   0.844022E-07
 14200.000   600.000  -100.000   0.162650E-05   0.810904E-06   0.813250E-07
 14400.000   600.000  -100.000   0.155443E-05   0.789342E-06   0.777214E-07
 14600.000   600.000  -100.000   0.146739E-05   0.768536E-06   0.733693E-07
 14800.000   600.000  -100.000   0.135665E-05   0.751202E-06   0.678326E-07
 15000.000   600.000  -100.000   0.120563E-05   0.757419E-06   0.602814E-07
     0.000   800.000  -100.000   0.125785E-05   0.773731E-06   0.628923E-07
   200.000   800.000  -100.000   0.141534E-05   0.767977E-06   0.707670E-07
   400.000   800.000  -100.000   0.153201E-05   0.785796E-06   0.766004E-07
   600.000   800.000  -100.000   0.162419E-05   0.807117E-06   0.812098E-07
   800.000   800.000  -100.000   0.170061E-05   0.829213E-06   0.850303E-07
  1000.000   800.000  -100.000   0.176579E-05   0.851414E-06   0.882894E-07
  1200.000   800.000  -100.000   0.182246E-05   0.873457E-06   0.911230E-07
  1400.000   800.000  -100.000   0.187240E-05   0.895201E-06   0.936199E-07
  1600.000   800.000  -100.000   0.191684E-05   0.916552E-06   0.958421E-07
  1800.000   800.000  -100.000   0.195670E-05   0.937443E-06   0.978348E-07
  2000.000   800.000  -100.000   0.199264E-05   0.957819E-06   0.996322E-07
  2200.000   800.000  -100.000   0.202522E-05   0.977637E-06   0.101261E-06
  2400.000   800.000  -100.000   0.205486E-05   0.996860E-06   0.102743E-06
  2600.000   800.000  -100.000   0.208191E-05   0.101546E-05   0.104095E-06
  2800.000   800.000  -100.000   0.210665E-05   0.103340E-05   0.105333E-06
  3000.000   800.000  -100.000   0.212935E-05   0.105067E-05   0.106467E-06
  3200.000   800.000  -100.000   0.215019E-05   0.106725E-05   0.107509E-06
  3400.000   800.000  -100.000   0.216936E-05   0.108312E-05   0.108468E-06
  3600.000   800.000  -100.000   0.218702E-05   0.109827E-05   0.109351E-06
  3800.000   800.000  -100.000   0.220329E-05   0.111270E-05   0.110165E-06
  4000.000   800.000  -100.000   0.221829E-05   0.112638E-05   0.110914E-06
  4200.000   800.000  -100.000   0.223211E-05   0.113933E-05   0.111606E-06
  4400.000   800.000  -100.000   0.224485E-05   0.115152E-05   0.112242E-06
  4600.000   800.000  -100.000   0.225656E-05   0.116296E-05   0.112828E-06
  4800.000   800.000  -100.000   0.226732E-05   0.117365E-05   0.113366E-06
  5000.000   800.000  -100.000   0.227717E-05   0.118358E-05   0.113859E-06
  5200.000   800.000  -100.000   0.228616E-05   0.119276E-05   0.114308E-06
  5400.000   800.000  -100.000   0.229433E-05   0.120118E-05   0.114716E-06
  5600.000   800.000  -100.000   0.230169E-05   0.120885E-05   0.115085E-06
  5800.000   800.000  -100.000   0.230828E-05   0.121576E-05   0.115414E-06
  6000.000   800.000  -100.000   0.231412E-05   0.122193E-05   0.115706E-06
  6200.000   800.000  -100.000   0.231921E-05   0.122734E-05   0.115960E-06
  6400.000   800.000  -100.000   0.232357E-05   0.123200E-05   0.116179E-06
  6600.000   800.000  -100.000   0.232721E-05   0.123591E-05   0.116361E-06
  6800.000   800.000  -100.000   0.233014E-05   0.123907E-05   0.116507E-06
  7000.000   800.000  -100.000   0.233237E-05   0.124147E-05   0.116618E-06
  7200.000   800.000  -100.000   0.233389E-05   0.124311E-05   0.116694E-06
  7400.000   800.000  -100.000   0.233470E-05   0.124399E-05   0.116735E-06
  7600.000   800.000  -100.000   0.233482E-05   0.124412E-05   0.116741E-06
  7800.000   800.000  -100.000   0.233423E-05   0.124347E-05   0.116712E-06
  8000.000   800.000  -100.000   0.233294E-05   0.124207E-05   0.116647E-06
  8200.000   800.000  -100.000   0.233093E-05   0.123989E-05   0.116547E-06
  8400.000   800.000  -100.000   0.232821E-05   0.123696E-05   0.116411E-06
  8600.000   800.000  -100.000   0.232477E-05   0.123325E-05   0.116238E-06
  8800.000   800.000  -100.000   0.232059E-05   0.122878E-05   0.116029E-06
  9000.000   800.000  -100.000   0.231566E-05   0.122354E-05   0.115783E-06
  9200.000   800.000  -100.000   0.230996E-05   0.121754E-05   0.115498E-06
  9400.000   800.000  -100.000   0.230349E-05   0.121077E-05   0.115175E-06
  9600.000   800.000  -100.000   0.229622E-05   0.120324E-05   0.114811E-06
  9800.000   800.000  -100.000   0.228812E-05   0.119494E-05   0.114406E-06
 10000.000   800.000  -100.000   0.227916E-05   0.118586E-05   0.113958E-06
 10200.000   800.000  -100.000   0.226932E-05   0.117602E-05   0.113466E-06
 10400.000   800.000  -100.000   0.225855E-05   0.116540E-05   0.112927E-06
 10600.000   800.000  -100.000   0.224680E-05   0.115402E-05   0.112340E-06
 10800.000   800.000  -100.000   0.223401E-05   0.114186E-05   0.111700E-06
